Komentar,Label,Label_Validator
awalnya kan bung hatta memang ingin membuat indonesia menjadi negara federal kayak as,0,0.0
percuma juga fripot dipapua baru bisa diambil berapa sama orang indonesia,0,0.0
lebih suka indonesia sperti ini setiap provinsi adalah negara di satu wadah bangsa indonesia jd semua pengelolaan sdm sda dkelola di stiap daerah msing2,0,0.0
2030 kemungkinan terjadi 😢,0,0.0
apapun postingannya soal indonesia komennya pasti ribut antar pulau wkwkkw gmn mo maju,0,0.0
jawa barat jadi pasundan 💀,0,0.0
jawa hidup blonde 🗿,0,0.0
aceh bos,0,0.0
tetap sama sih kan korupsi darah daging 🤣🤣🤣,0,0.0
hmmm malah pada ributin suku udah bener disatuin dengan kata bhineka tunggal ika,0,0.0
indonesia akan kaya raya kalau ga ada korupsi inget sekali lagi korupsi,0,0.0
jawa pusat kabib terbang,0,0.0
harusnya begini,0,0.0
semoga aja,0,0.0
sayang nya cuman khayalan 😆,0,0.0
kereta gantung nya kok tembus😭,0,0.0
ya allah aku cukup sedih melihat coment ini kita indonesia emang klu pake ukuran diri tdk adil dindonesia ini tp apa lah klu tuh bikin negara sendiri setiap daerah pasti udah punya kekayaan alam sendiri kalimantan memang kaya tp kayak di jajah sih penduduk asli kepinggir kan🙏🙏🙏,0,0.0
jakarta jembatan jalan sendiri😂😂,0,0.0
kerajaan sriwijaya isback,0,0.0
pisahpun kalo pemimpin nya gk amanah y sama aja gk maju,0,0.0
tdak akan trjdi krn org2 di provnsi2 yg brpngruh sdh dikasih jabatan spya tidak trjadi ide pemekaran tsbut👍,0,0.0
padang ngeri lurr,0,0.0
di masa itu jakarta hanyalah kota di bawa laut🗿,0,0.0
dan daerah gue nanti akan jadi pemasok ormas di negara2 kalian 🤣🤣🤣,0,0.0
lebih makmur misah,0,0.0
coba aja klw pejabat nya ga korup psti indonesia jdi negara kya sumber alam nya melimpah syg bnyak tikus nya yg menggorogoti,0,0.0
jgn terpengaruh dgn komentar negatif teman2 saya bangga sekali jd org jawa yg merantau di luar pulau kalian tau ga sih ternyata org org luar pulang mayoritas nyari pasangan org jawa tau hehe masyaallah🤎 ini nyari pasangan untuk seumur hidup loh berarti kita pilihan 🤗,0,0.0
medan rage,0,0.0
keren abis 🥰👍🫶,0,0.0
kalo papua merdeka jadi bagian australia 🤭q,0,0.0
pemecah belah,0,0.0
sound horeg ga ada ya,0,0.0
betul aku org kaltim,0,0.0
jika pisah sedih pejuang2 indonesia,0,0.0
terus biar dijajah dan dikuasai kompeni dan sekutu mudah karena sudah jdi negara kecil ini hanya rayuan ujungnya mau dijajah lagi,0,0.0
paling bener ganti rakyat aja,0,0.0
ini bendera tridatu bali bila bisa lepas dari konoha photo,0,0.0
menuju negera federal indonesia makmur,0,0.0
vt kaya gini ko di lolosin,0,0.0
ai terlalu optimis 😁,0,0.0
yg makmur pejabat2nya liat aja pejabat2 papua gemuk2 gemoy2 negaranya psti begitu2 aja 😁😁,0,0.0
lagi ai🗿,0,0.0
jakarta engga pas,0,0.0
ko kaya mimpi saya indonesia akan seperti ini,0,0.0
nauzubilahiminzalik nkri harga mati,0,0.0
baca komenan jadi keliatan kualitas sdm nya gimana,0,0.0
jangan mengotak atik kedaulatan nkri dengan berbagai cara yg membuat mensed pemikiran warga menjadi liar plise ya,0,0.0
kerajaan jawa kan emng ada raja nya mantan presiden,0,0.0
wow keren padang kota tercinta,0,0.0
saking canggih nya republik jakarta sampe jembatan aja bisa gerak😭😭😭,0,0.0
kenapa ya pisah aja dari dlu gitu,0,0.0
bisa terjadi ygy kalau gaada korupsi😆,0,0.0
bro melupakan batam salah satu daerah sdm yang tinggi dan kota kecil yg sangat maju😂,0,0.0
dapur indonesia ada di timur 😂,0,0.0
dengan catatan kalo orang orangnya ga kaya tikus yaaa kalo orang orangnya kaya tikus mau semaju apa tetep aja rusak,0,0.0
perasaan jawa adem ayem tapi disenggol mulu🤭,0,0.0
ndehh jawa dihina g mempan santai aja kalee 👍,0,0.0
jakarta fly overnya gerak 😭,0,0.0
kalimantan nyimak aja sumber daya alam mw yg jenis apa sepele 😌😂,0,0.0
ihh komennya kaya ga pernah diajarin toleransi😊,0,0.0
d lihat dari komen pun sudah jelas kenapa indonesia negara besar tapi gapernah maju alias gini aja suka nyalahin pemimpin dan pemerintah ternyata rakyat nya sama aja,0,0.0
dk semudah dalam angan angan bagaimana republik indonesia jadi negara sangat mahal harganya dk bisa dinilai,0,0.0
asalkan korup hilang selama ada korup percuma negara gk akan bs maju korup di indonesia udh kronis di level skit jiwa,0,0.0
jakarta jadi kota yg makmur karena apa bisa di jelaskan pasalnya papua aja yg kaya gak negara makmur lah ini,0,0.0
lombok ntb jadi pusat apa min?,0,0.0
trs lh berhayal,0,0.0
pulau jawa itu meliputi dki diy jabar jateng jatim,0,0.0
sadar g sih kalimantan seperti dilupain juga,0,0.0
sayangnya g ada kalimantan paru2 dunia y bro,0,0.0
iyo nek ra do korupsi mungkin indonesia wes kongono,0,0.0
kalo emang benrr ya pemimpinnya juga harus bener benrr biar ga dikeruk negara adidaya kekayaanya🤣,0,0.0
jama hawa hama maha hemm,0,0.0
gak bakal ada rendang hilang😂😂😂😂😂😂😂😂😂😂😂,0,0.0
bgus model negra fexrrak spy cpt maju atau pisah tp 1 koloni kyak eropa pisah to ttp bersaudara daling bntu,0,0.0
medan gak bisa habis nanti besi di lalap sama rayap,0,0.0
ikn jadi kebun binatang,0,0.0
kenapa harus ada vt kaya gini sengaja mau pecah belah,0,0.0
jawa kelaparan🤣🤣,0,0.0
mantap hina terus jawa makin berkembang🤪,0,0.0
jawa punya perkebunan kacang padi teh buahan batu bara pertambangan emas tembaga mineral makanya belanda menjadikan jawa menjadi pusat kota karena semuanya ada dan jawa juga memiliki gunung terbanyak di indonesia,0,0.0
klo gini bakalan sama nasib sama malaysia masih dibawah inggris kalo ga jepang,0,0.0
korban halu sendirian,0,0.0
akankah ramalan mungkin bisa terjadi bubarrr dari komen kebanyakan kya ada tanda2 nya sih,0,0.0
hayalan tingkat tinggi,0,0.0
gak akan kecapai kalo nasih ada koruptor,0,0.0
bersyukur aja drpd dikusai asing jadi porak poranda nanti di bujuk di iming imingi kekuasaan makanya tunjukan ke seluruh indonesia semua daerah lahirkan pemimpin yg cerdas jujur memperjuangkan rkyt,0,0.0
kabupaten bojonegoro klau jadi negara sendiri mungkin seperti dubai,0,0.0
bangka belitung kekayan timah🔥🔥,0,0.0
jawa adalah pusat yaa🙏🏻🙏🏻🤝🤝,0,0.0
parah lu,0,0.0
tae yang ada ormas smua yanqk bikin kerajaan😂😂😂,0,0.0
@akmal calon sejarahwan @hahaha @fadly aja,0,0.0
jawa rajanya nusantara😂,0,0.0
apa ada dipulau jawa,0,0.0
jawa barat bisa jadi singapura kalow pisa ama indonesian,0,0.0
aku nunggu medan la,0,0.0
gak kebayang di medan kalau mulai proyek bangun nya,0,0.0
lama akan jadi seperti ini beneran jika pejabat terus menerus berkorupsi tiada henti,0,0.0
makanya semoga secepatnya wilayah timur bikin negara sendiri biar gk gabung sama yg ada di barat😁,0,0.0
riau dan aceh dengan minyak bumi nya,0,0.0
jawa timur pusat sound horek,0,0.0
gk mungkin indo jaman belanda aja udah korup,0,0.0
gak ada aceh gak ada minyak indonesia jadi aceh sangat pengaruh bagi indonesia,0,0.0
2029 abah anies presiden kemajuan sudah pasti semua kota maju bersama boss,0,0.0
semoga bisa ter jadi akan menjadi ris,0,0.0
gk semudah itu fregunso jangn kn pisah antar provinsi merdeka masing antr rt lebih bagus aj udah pada berantem apa lgi begitu di jamin seandainya provinsi merdeka sendiri pisah dri nkri satu minggu aj nusantara ilang dari bumi ini krn perang saudara,0,0.0
kalteng jd pusat apa,0,0.0
medan pusat beli besi bekas,0,0.0
kalo papua jadi negara atau berkurang besar banget aset indonesia,0,0.0
medan tempat perakitan transformers😁,0,0.0
kalimantan selatan kok gk ad🗿,0,0.0
jawa pusat peradaban pembangunan soalnya kuproynya mantep2 💪💪,0,0.0
klau g ad pejabat korupsi 😏,0,0.0
wah ternyata kalo pisah keliatannya makmur2,0,0.0
jgn lewat lampung ya 😏,0,0.0
gak kebayang kl medan yg jd negara pasti bayak pengacara dan ormas 🤣🤣🤣🤣🤣🤣,0,0.0
sumatera kalimantan jawa sulawesi sumbawa bali papua 7 negara bersatu jadi negara serikat dengan 1 mata uang buat 7 daratan 7 lautan ber 🗿👍,0,0.0
pada bilang jawa2 pdhl mereka berdarah jawa 😅,0,0.0
seharus konten seperti ni yg membuat harus di tindak karena menimbulkan kegaduhan,0,0.0
pak prabowo liat ini pak,0,0.0
kerta di jawa nembus bangunan jirr 🗿,0,0.0
serikat nusantara 1 samanthara sumatera 2 javaraya jawa 3 kalimanegara kalimantan 4 wibawali bali 5 sulastrasia sulawesi 6 sumbawa,0,0.0
pasundan jon,0,0.0
6 ntt ntb dan sekitarnya 7 paputuppu papua 🗿👍,0,0.0
bantu like video gua bang hh,0,0.0
mau suku ini itu pulau ini itu sumber alam ini itu kalau penguasanya kerjaannya pada korupsi ya ga maju2,0,0.0
di luar pulau jawa semua ada hasil bumi nya,0,0.0
dan disatuin jadi konoha,0,0.0
sulawesi ngga ada,0,0.0
medan pasti jadi kota barges,0,0.0
yg paling utama sih bakal di jajah lagi😂😂,0,0.0
kalimantan tidak ada curang,0,0.0
percayalah pulau jawa akan menjadi pulau miskin jika indonesia terpecah belah,0,0.0
kalo ga korupsi,0,0.0
jawa banyak padi polowijo sayuran rempah rempah tak akan kelaparan,0,0.0
w bgian barat bebas,0,0.0
dan disini aceh ga ada di peta,0,0.0
banten ga di sebut,0,0.0
yg jadi negara terkaya kalimantan dan sulawesi,0,0.0
maksdnya ini jadi negara serikat,0,0.0
hayalan ya begini,0,0.0
he kamu anak bangsa sedikit menghornati pahlawan republik ini jangan asal,0,0.0
gk pisahpun bisa klw gaada tikus,0,0.0
jakarta jadi makmur?? meskipun jadi negara sendiri gabkalan bisa,0,0.0
mean while timor leste 🗿🗿🗿🗿,0,0.0
agak kaget baca komen banyak juga ya yang ngga suka saling meghargai toleransi? katanya bineka tunggal ika pelajaran sd kan ya?,0,0.0
orang2 ini kayaknya emang suka berdebat ya 🤣,0,0.0
jawa ada apa?,0,0.0
byr cm ilustrasi tp harus bijak ini sama saja 🤭,0,0.0
jangan jadi kompor,0,0.0
apa coba kalimantan dilupain mulu 😂😂,0,0.0
nkri harga mati💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼💪🏼,0,0.0
saking makmurnya jakarta jalan tol bisa jalan,0,0.0
dulu awal kemerdekaan pernah loh indonesia bentuk serikat kaya gini tapi sistem nya gak bertahan lama dan kembali ke setelan awal yaitu republik indonesia,0,0.0
postingan inilah yg bikin saling menghina satu sama lain,0,0.0
alhamdulillah komentarnya mewakiki saya,0,0.0
dri komen jdi berharap harusnya dulu sultan hamengkubuwono 10 ga perlu kasi sangu buat bangun indonesia harusnya jdi serikat,0,0.0
cara nya gimana,0,0.0
klu pisah malah tambah hancur lebur,0,0.0
tp realita gak sesuai ekspektasi soalnya warga indo susah tertib gak seperti di ai,0,0.0
kalimantan jdi apa,0,0.0
aceh penuh akan minyak🗿,0,0.0
yg comen sdmnya pada rendah wkwk bukanya saling mengsport malah saling menghina gimana negara mau maju klo orngnya modelannya begini semua wkwk,0,0.0
papua ibarat wakanda kali ya,0,0.0
cocok kalimantan jdi negara ikn jdi ibukotanya,0,0.0
kita orang sumatra kaya bukan indonesia😂😂,0,0.0
pusat perdagangan sumatera ya medan 😁,0,0.0
trus membentuk aliansi negara yang bernama nusantara,0,0.0
aceh kenapa gak da bos,0,0.0
inimah kalo gak ada korupsi,0,0.0
jawa maju tpi tingkat kemiskinan terbnyk dan trpuruk,0,0.0
untuk apa membuat konten bgini? apa unsur pemecah belah??,0,0.0
semua dalam negara serikat sunda empire,0,0.0
lampung ga ada,0,0.0
negara rendang jangan lupa,0,0.0
kok keretanya bisa nembus 🗿,0,0.0
komen nya banyak memecah bela bangsa😭😭😭,0,0.0
sumatra pulau paling maju kalau pisah,0,0.0
solo kaya akan ijazah,0,0.0
jabar mending pisah skrnh udah punya gubernur ok cuma sayang ketika gubernur ok pusat pada nuari nyari kesalahn buknya mendukung mending jabar pisah,0,0.0
elit elit politik lah yang ganggu kdm kdm gk ganggu tapi elit lah duluann,0,0.0
gak tega kita lihat pulau jawa law yg lain jadi negara😁 merdeka,0,0.0
kenapa si pada ngebanggain sukunya sendiri ? kalian gk sekolah ya? gk pernah belajar toleransi? gk pernah belajar cara memperkuat bangsa ? atau cara agar antar suku rukun?,0,0.0
dari awal indo cocok kalo dijadikan ris sesuai bung hatta bung hatta melihatnya ke depan,0,0.0
gak ada gunanya saling ejek mari perkuat rasa persatuan belajarlah dari banyak negara yg akhirnya merdeka tapi terjajah berkibar lah merah putih,0,0.0
kok msih bawa nama nusantara🤣🤣,0,0.0
gak mungkin berhasil semua dan sama,0,0.0
nusantara ketika tidak pernah dijajah,0,0.0
klau indonesia terpecah belah yg ada lebih mudh bagi penjajah untuk menguasai indonesia salam satu hati,0,0.0
setuju gw mh,0,0.0
mau sda melimpah ingat butuh sdm beekualitas dan jujur lihat aja asal muasal singapore sda nol aja jd negara super maju,0,0.0
jakarta sumber ekonomi dari ma a?,0,0.0
indo negara sulit karna banyak koruptor yang kaya makan kaya dan yang miskin makin miskin,0,0.0
bagusnya begini alhamdulilah mau pisah aja kita masing masing buat negara,0,0.0
kl merdeka lbh baik memang hrs merdeka,0,0.0
mungkin ini satu2nya solusi,0,0.0
jawa jadi kerajaan ya,0,0.0
riau city kota terdingin🗿🙏,0,0.0
jakarta tenggelam ngacooo,0,0.0
berani kali ga ada medannya yaa oke tunggu aja,0,0.0
sya jawa asli gak prnah meratau ke daerah lain sya cari makan minum d pulo jawa jangan lah kalian hina jawa,0,0.0
marilah kita saling menghargai tanpa menjatuhkan siapapun alangkah indah nya jika kita hidup dalam kedamaian bukan saling menjatuhkan 🙏🙏🙏,0,0.0
noted kalau ga ada korupsi yaa yg jd masalah mah di sdm nya soalnya kl mau spt yg di video😂,0,0.0
kalimantan malaysia brunei darussalam bergabung borneo country goobye indonesia,0,0.0
ini makanan enak buat orang jawa😋 kalean nonton aja😁,0,0.0
jawa akan jdi termiskin😂😂😂,0,0.0
jawa banyak buat anak,0,0.0
ga bakal jakarta semaju itu raup kekayaan dari mana ? klo pulau penyuplai kekayaan berdiri sendiri😃,0,0.0
republik bengkulu jadi negara penghasil sawit batu bara trbesar,0,0.0
ayo jawa tengah jadi negara,0,0.0
gimana kalau indonesia gak ada koruptor menurut ai,0,0.0
medan jadi kaya mexico,0,0.0
lah kalimantan gimana?,0,0.0
tapi gua gamau ikut jawa,0,0.0
emas di bogor dan banyuwangi minyak bumi di cepu dan indramayu marmer tulung agung kaolin di blitar bijih besi di sepanjang pantai selatan jawa belerang di pasuruan,0,0.0
jangan terlalu banyak berkhayal kita bisa buka buku sejarah atau baca sejarah di sumber yg valid kerajaan mana yg paling maju dalam sejarah nusantara dan peninggalan nya masih ada sampai sekarang,0,0.0
kaga ada yang lihat timor leste papua nugini pada merdeka emang nya langsung pada makmur,0,0.0
sumut jdi pabrikan besi terbesar,0,0.0
republik padang oleh oleh khas nya roti switi ifoof,0,0.0
eleh gmn mau kaya tuh korupsi semua,0,0.0
gw juga mau bikin negara 😂 republik ngapak,0,0.0
boro2 jadi negara maju ingat timur leste dulu sda melimpah sekrang negara nya terdaftar negara termiskin 🤣🤣 jaga lah persatuan negara indonesia jngan terpokasi negara luar,0,0.0
ujunge wong jowo neh ki nko seng kenek 🤣🤣,0,0.0
loh kalimantan gk di sebut,0,0.0
kalo ga ada koruptor harusnya itu😹,0,0.0
bikin gaduh,0,0.0
amerika suka yang beginian😅,0,0.0
dan anehnya semua menjadi satu menjadi satu pusat hutang😅,0,0.0
jagan bermimpi untuk merdeka dari indonesia jalani apa yang ada jagan berfikir sesuatu yang tidak ada ini hanya lah hayalan yang tidak akan pernah ada,0,0.0
klo pecah di invasi barat🤣,0,0.0
semoga tidak terjadi,0,0.0
kalu palembang bang kra jdi apa,0,0.0
wah hebat ngatain orang jwa mkan apa orng jwa tangguh lho hsil bumi bisa di olah jdi mknn,0,0.0
betul jg tuh nah skg hidup segan mati tak mau🤣🤣🤣👏👏👏,0,0.0
andai mengandai kalau tidak di korupsi sama pejabat daerahnya ups🤭,0,0.0
mereka yg menghina jawa apa gk tau di jawa etan ada banyak kabupaten penghasil minyak semen gasbumi ha😂,0,0.0
kenapa malah pada bahas pulau jawa sih?,0,0.0
hahha kasian jkrta😂,0,0.0
jakarta mana mau jelas jakarta dikit lagi tenggelam,0,0.0
jakarta jadi kota yng paling miskin,0,0.0
kaya gini sama aja bikin rasa ingin berpisah sama indo untuk pulau yang memang sedang ada masalah semakin tinggi ga si? soalnya sapa tau ada yang pemikirannya cetek terus mikir iya ya mending berdiri sendiri aja 🙏🏻🙏🏻dan ternyata satu orang ini mempengaruhi yang lain juga,0,0.0
tolong banget mah gampang dijajah nanti kalo pemikiran saling menjatuhkan gampang diadu domba juga nantinya 🙏🏻🙏🏻☹,0,0.0
dan itu pun ai belum tentu sesuai nyatanyaa,0,0.0
napa indo suka berkhayal ? konoha tak kan maju sampai kiamat,0,0.0
🤔 jika ingin merdeka tanpa faktor external itu mungkin baik ingat tidak ada 1 negara pun dukung tanpa minta imbalan 😁😁😁✌,0,0.0
klo mau jkt ky gtu hapusin sdm rendahnya,0,0.0
semoga aja terjadi nyata 😁👍,0,0.0
negara jawatimur kaya akan rieview makanan terus😂,0,0.0
hh bener mending pisah,0,0.0
definisi dari provinsi itu apa ya,0,0.0
republik medan kaya akan kandungan zat besinya republik palembang kaya akan kulinernya 😁,0,0.0
subuh pi,0,0.0
ini lagi bukan nya menjernihkan malah memperkeruh suasana,0,0.0
kesian jawa gak muat kan selama ini ketolong banyak merantau ke kalimantan papua sulawesi bayangin balik semua ke pulaunya kek apa jadinya,0,0.0
nkri harga mati jangan memgingkari soempah pemoeda,0,0.0
kalimantan bukan indonesia kah anjh,0,0.0
jawa bakalan kelaparan😂😂😂 krn gk ada sda yg bs d keruk skrg sda d daerah lain d bawa k jawa sm pemerinth,0,0.0
ia bener kegedaan gak merata yg punya emas ttp miskin,0,0.0
emas jawa gede gede,0,0.0
please jadikan lah indonesia negara federal kayak malaysia 😔,0,0.0
ini ajah cuman ai,0,0.0
tambang dipapua sudah habis dibawa paman sam,0,0.0
kok bisa punya pikiran seperti itu,0,0.0
ai nya pinter ya,0,0.0
knp kalau berpisah bisa maju,0,0.0
smoga saja terjadi 🔥,0,0.0
kl terpisah mudah diadu domba jangan ulang kesalahan masa lalu,0,0.0
itu pun klo kgk ada yg korup,0,0.0
medan brazil,0,0.0
yakin tuh jakarta bakalan jadi seprti singapura untuk sekarang yg sumber daya wilayah lain ditarik ke jakarta aja masih belum bisa menyaingi singapura,0,0.0
sunda empire,0,0.0
jakarta itu cuman kebanyakan kantor nya saja tapi perusahaan nya ada di luar jawa semua,0,0.0
jakarta punya pulau pendamping di kepulauan seribu justru lebih maju dari wilayah lain dengan pasilitas yg di udah siap 😍😍,0,0.0
coba bikin ai kalo indonesia jadi komunis,0,0.0
versi lampung bg,0,0.0
jadi inget nasib timor leste tdk sesuai impian,0,0.0
provinsi lain fokus mengurus hasil bumi mereka kalau jawa masih fokus dagang air celup,0,0.0
sekarang aja bisa kok indonesia jadi negara maju seperti negara barat kuncinya cuma 1 musnahkan koruptor di indonesia dan jangan korupsi jangan main uang udah itu aja masalah sdm masyarakat bisa di rubah pelan,0,0.0
nkri itu dari sacbang sampai merauke dari pulau sangir taglaut sampai pulau rotem,0,0.0
gpp spti merdeka sendiri tpi ttp dlm ksatuan artinya stiap propinsi mmpunyai pmerintahn kbebasan kewenangan sendiri tnp diatur pusat dlm mngtur hsil bmi ekonomi tpi ttp dlm ksatuan indonesia dlm mnjg prsatuan,0,0.0
wah ntr sopir2 ribet ngurus paspor ama visanya nie 😁,0,0.0
benar sekali negara indo go maju2 karena pejabat nya gia kekuasaan gila harta sebagian besar nya kurupsi 😆🤣,0,0.0
